Abs,H,S,L,IndexHSL,Day,CPC
6.713,0.457142857,0.285714286,0.606060606,0.473407847,0.866666667,0.5239
6.713,0.285714286,0.25,0.727272727,0.303740925,0.866666667,0.5239
6.713,0.4,0.392857143,0.424242424,0.415366029,0.866666667,0.5239
6.713,0.4,0.285714286,0.636363636,0.42262021,0.866666667,0.5239
6.713,0.371428571,0.321428571,0.696969697,0.36970375,0.866666667,0.5239
6.713,0.457142857,0.285714286,0.666666667,0.476775461,0.866666667,0.5239
6.713,0.457142857,0.214285714,0.696969697,0.472478754,0.866666667,0.5239
6.713,0.371428571,0.285714286,0.696969697,0.394457248,0.866666667,0.5239
6.713,0.4,0.214285714,0.757575758,0.396413087,0.866666667,0.5239
6.713,0.371428571,0.25,0.727272727,0.385263968,0.866666667,0.5239
6.713,0.4,0.214285714,0.696969697,0.401853722,0.866666667,0.5239
6.713,0.428571429,0.25,0.727272727,0.429547953,0.866666667,0.5239
6.713,0.428571429,0.25,0.696969697,0.447560642,0.866666667,0.5239
6.713,0.457142857,0.25,0.666666667,0.477743615,0.866666667,0.5239
6.713,0.4,0.285714286,0.727272727,0.423066621,0.866666667,0.5239
6.713,0.4,0.214285714,0.666666667,0.405444542,0.866666667,0.5239
6.713,0.4,0.25,0.696969697,0.412308113,0.866666667,0.5239
6.713,0.428571429,0.285714286,0.636363636,0.428663501,0.866666667,0.5239
6.713,0.428571429,0.25,0.727272727,0.444536207,0.866666667,0.5239
6.713,0.371428571,0.25,0.696969697,0.374360377,0.866666667,0.5239
6.713,0.371428571,0.214285714,0.727272727,0.374402228,0.866666667,0.5239
6.713,0.428571429,0.285714286,0.727272727,0.445269995,0.866666667,0.5239
6.713,0.457142857,0.321428571,0.606060606,0.475411117,0.866666667,0.5239
6.713,0.514285714,0.214285714,0.787878788,0.514943613,0.866666667,0.5239
6.713,0.4,0.25,0.757575758,0.395821592,0.866666667,0.5239
6.713,0.4,0.321428571,0.666666667,0.400938579,0.866666667,0.5239
6.713,0.4,0.321428571,0.636363636,0.406016506,0.866666667,0.5239
6.713,0.485714286,0.214285714,0.636363636,0.491387055,0.866666667,0.5239
6.713,0.428571429,0.285714286,0.636363636,0.446743152,0.866666667,0.5239
6.713,0.428571429,0.214285714,0.787878788,0.428565848,0.866666667,0.5239
6.713,0.314285714,0.25,0.696969697,0.330227056,0.866666667,0.5239
6.713,0.371428571,0.25,0.727272727,0.378269264,0.866666667,0.5239
6.713,0.4,0.25,0.727272727,0.419682267,0.866666667,0.5239
6.713,0.4,0.285714286,0.696969697,0.415544594,0.866666667,0.5239
7.951,0.342857143,0.285714286,0.757575758,0.344710307,1,0.202
7.951,0.257142857,0.25,0.757575758,0.272137807,1,0.202
7.951,0.285714286,0.285714286,0.787878788,0.298897365,1,0.202
7.951,0.228571429,0.214285714,0.787878788,0.244563549,1,0.202
7.951,0.342857143,0.214285714,0.727272727,0.338834421,1,0.202
7.951,0.342857143,0.178571429,0.696969697,0.353780823,1,0.202
7.951,0.285714286,0.25,0.727272727,0.29151205,1,0.202
7.951,0.342857143,0.392857143,0.666666667,0.366026439,1,0.202
7.951,0.314285714,0.321428571,0.666666667,0.335321723,1,0.202
7.951,0.342857143,0.214285714,0.818181818,0.360267735,1,0.202
7.951,0.4,0.285714286,0.727272727,0.399303599,1,0.202
7.951,0.342857143,0.25,0.666666667,0.363568387,1,0.202
7.951,0.371428571,0.25,0.757575758,0.376634283,1,0.202
7.951,0.257142857,0.214285714,0.787878788,0.267199384,1,0.202
7.951,0.371428571,0.285714286,0.727272727,0.369050874,1,0.202
7.951,0.342857143,0.25,0.696969697,0.341030205,1,0.202
7.951,0.314285714,0.25,0.787878788,0.323862907,1,0.202
7.951,0.428571429,0.25,0.757575758,0.44427952,1,0.202
7.951,0.571428571,0.321428571,0.727272727,0.571640617,1,0.202
7.951,0.257142857,0.214285714,0.848484848,0.264894786,1,0.202
7.951,0.371428571,0.25,0.757575758,0.370613313,1,0.202
7.951,0.371428571,0.214285714,0.696969697,0.382019118,1,0.202
7.951,0.4,0.25,0.666666667,0.409054892,1,0.202
7.951,0.314285714,0.285714286,0.787878788,0.337068306,1,0.202
7.951,0.314285714,0.285714286,0.727272727,0.313291333,1,0.202
7.951,0.4,0.285714286,0.727272727,0.415857081,1,0.202
7.951,0.314285714,0.25,0.727272727,0.330559074,1,0.202
7.951,0.314285714,0.25,0.757575758,0.325352804,1,0.202
7.951,0.314285714,0.25,0.696969697,0.326287478,1,0.202
7.951,0.371428571,0.285714286,0.727272727,0.373082525,1,0.202
7.951,0.371428571,0.25,0.696969697,0.37891098,1,0.202
7.951,0.314285714,0.214285714,0.757575758,0.309823277,1,0.202
7.951,0.371428571,0.285714286,0.666666667,0.370060879,1,0.202
7.951,0.314285714,0.285714286,0.787878788,0.33639311,1,0.202
7.951,0.342857143,0.25,0.727272727,0.353811514,1,0.202
7.951,0.342857143,0.285714286,0.757575758,0.346088601,1,0.202
7.951,0.371428571,0.357142857,0.575757576,0.37251056,1,0.202
7.951,0.342857143,0.285714286,0.727272727,0.341981619,1,0.202
7.951,0.4,0.25,0.696969697,0.398667463,1,0.202
7.951,0.342857143,0.285714286,0.636363636,0.344082541,1,0.202
7.951,0.371428571,0.321428571,0.636363636,0.376882599,1,0.202
7.951,0.257142857,0.285714286,0.757575758,0.279757487,1,0.202
7.951,0.371428571,0.285714286,0.666666667,0.37729274,1,0.202
7.951,0.428571429,0.321428571,0.545454545,0.432943468,1,0.202
7.951,0.4,0.25,0.727272727,0.405207386,1,0.202
7.951,0.285714286,0.285714286,0.696969697,0.301693014,1,0.202
7.951,0.314285714,0.214285714,0.757575758,0.330748799,1,0.202
7.951,0.257142857,0.25,0.787878788,0.280424314,1,0.202
7.951,0.342857143,0.321428571,0.666666667,0.350577823,1,0.202
7.951,0.342857143,0.321428571,0.727272727,0.358323057,1,0.202
7.951,0.342857143,0.285714286,0.787878788,0.359522786,1,0.202
7.951,0.314285714,0.25,0.757575758,0.333382625,1,0.202
7.951,0.371428571,0.285714286,0.696969697,0.375780522,1,0.202
7.951,0.228571429,0.285714286,0.757575758,0.246951849,1,0.202
7.951,0.285714286,0.285714286,0.727272727,0.298040813,1,0.202
7.951,0.285714286,0.321428571,0.636363636,0.292943356,1,0.202
7.951,0.257142857,0.25,0.727272727,0.263728537,1,0.202
7.951,0.314285714,0.25,0.727272727,0.317384366,1,0.202
7.951,0.314285714,0.25,0.757575758,0.311229472,1,0.202
7.951,0.285714286,0.25,0.818181818,0.286643379,1,0.202
7.951,0.285714286,0.321428571,0.666666667,0.295758536,1,0.202
7.951,0.342857143,0.285714286,0.696969697,0.338680967,1,0.202
7.951,0.142857143,0.321428571,0.606060606,0.165911488,1,0.202
7.951,0.285714286,0.285714286,0.696969697,0.297329345,1,0.202
7.951,0.371428571,0.321428571,0.696969697,0.389161696,1,0.202
7.951,0.314285714,0.357142857,0.636363636,0.336909273,1,0.202
7.951,0.342857143,0.321428571,0.727272727,0.362999213,1,0.202
7.951,0.285714286,0.321428571,0.727272727,0.305674444,1,0.202
7.951,0.314285714,0.25,0.787878788,0.323257462,1,0.202
7.951,0.314285714,0.321428571,0.727272727,0.324847802,1,0.202
7.951,0.257142857,0.285714286,0.727272727,0.272525627,1,0.202
7.951,0.314285714,0.285714286,0.727272727,0.329482107,1,0.202
7.951,0.285714286,0.285714286,0.696969697,0.288484825,1,0.202
7.951,0.342857143,0.357142857,0.666666667,0.362700676,1,0.202
7.951,0.342857143,0.285714286,0.727272727,0.349470166,1,0.202
7.951,0.342857143,0.25,0.787878788,0.349743593,1,0.202
7.951,0.257142857,0.285714286,0.787878788,0.27467119,1,0.202
7.951,0.257142857,0.25,0.818181818,0.277134822,1,0.202
7.951,0.257142857,0.285714286,0.757575758,0.26585178,1,0.202
7.951,0.314285714,0.285714286,0.727272727,0.328165194,1,0.202
7.951,0.314285714,0.321428571,0.636363636,0.331016646,1,0.202
7.951,0.314285714,0.285714286,0.696969697,0.329454207,1,0.202
7.951,0.342857143,0.285714286,0.757575758,0.342243886,1,0.202
7.951,0.314285714,0.285714286,0.696969697,0.316391101,1,0.202
7.951,0.371428571,0.285714286,0.696969697,0.373249929,1,0.202
7.951,0.314285714,0.285714286,0.696969697,0.315743805,1,0.202
7.951,0.314285714,0.285714286,0.727272727,0.320651537,1,0.202
7.951,0.342857143,0.25,0.757575758,0.344177404,1,0.202
7.951,0.285714286,0.214285714,0.787878788,0.294341181,1,0.202
7.951,0.285714286,0.285714286,0.727272727,0.300635578,1,0.202
7.951,0.285714286,0.321428571,0.696969697,0.28949762,1,0.202
7.951,0.342857143,0.285714286,0.757575758,0.363085705,1,0.202
7.951,0.285714286,0.285714286,0.727272727,0.300515605,1,0.202
7.951,0.371428571,0.25,0.787878788,0.375590797,1,0.202
7.951,0.342857143,0.321428571,0.696969697,0.350357408,1,0.202
7.951,0.4,0.285714286,0.666666667,0.396803696,1,0.202
7.951,0.314285714,0.285714286,0.666666667,0.322685498,1,0.202
7.951,0.314285714,0.321428571,0.696969697,0.337082257,1,0.202
7.951,0.285714286,0.285714286,0.696969697,0.29111586,1,0.202
7.951,0.428571429,0.321428571,0.757575758,0.441372268,1,0.202
7.951,0.285714286,0.285714286,0.757575758,0.300529555,1,0.202
7.951,0.4,0.285714286,0.757575758,0.413237206,1,0.202
7.951,0.342857143,0.285714286,0.727272727,0.366447739,1,0.202
7.951,0.285714286,0.25,0.757575758,0.29993806,1,0.202
7.951,0.314285714,0.321428571,0.636363636,0.313790756,1,0.202
7.951,0.314285714,0.285714286,0.696969697,0.315074188,1,0.202
7.951,0.257142857,0.25,0.757575758,0.259928463,1,0.202
7.951,0.285714286,0.25,0.787878788,0.306609117,1,0.202
7.951,0.314285714,0.285714286,0.727272727,0.316095353,1,0.202
7.951,0.342857143,0.25,0.818181818,0.358007779,1,0.202
7.951,0.342857143,0.285714286,0.727272727,0.348521542,1,0.202
7.951,0.314285714,0.285714286,0.757575758,0.326203776,1,0.202
7.951,0.342857143,0.214285714,0.727272727,0.365842294,1,0.202
7.951,0.314285714,0.285714286,0.757575758,0.314666838,1,0.202
7.951,0.314285714,0.285714286,0.757575758,0.336287087,1,0.202
7.951,0.314285714,0.25,0.666666667,0.314864933,1,0.202
7.951,0.257142857,0.285714286,0.727272727,0.252911438,1,0.202
7.951,0.314285714,0.214285714,0.848484848,0.328438621,1,0.202
7.951,0.342857143,0.25,0.666666667,0.364932731,1,0.202
7.951,0.485714286,0.25,0.757575758,0.505382044,1,0.202
7.951,0.342857143,0.321428571,0.727272727,0.359564638,1,0.202
7.951,0.342857143,0.321428571,0.666666667,0.366299866,1,0.202
7.951,0.314285714,0.321428571,0.636363636,0.326541374,1,0.202
7.951,0.342857143,0.25,0.787878788,0.363336812,1,0.202
7.951,0.314285714,0.321428571,0.666666667,0.333131518,1,0.202
7.951,0.342857143,0.285714286,0.757575758,0.363850184,1,0.202
7.951,0.285714286,0.214285714,0.757575758,0.282410843,1,0.202
7.951,0.314285714,0.321428571,0.636363636,0.335288242,1,0.202
7.951,0.342857143,0.285714286,0.727272727,0.345999319,1,0.202
7.951,0.342857143,0.321428571,0.696969697,0.357184708,1,0.202
7.951,0.285714286,0.285714286,0.818181818,0.300345411,1,0.202
7.951,0.342857143,0.285714286,0.727272727,0.347910517,1,0.202
7.951,0.342857143,0.321428571,0.696969697,0.35765344,1,0.202
7.951,0.285714286,0.321428571,0.696969697,0.292628078,1,0.202
7.951,0.314285714,0.25,0.787878788,0.311790276,1,0.202
7.951,0.4,0.321428571,0.545454545,0.41858577,1,0.202
7.951,0.314285714,0.285714286,0.727272727,0.33320406,1,0.202
7.951,0.342857143,0.25,0.727272727,0.34723532,1,0.202
7.951,0.285714286,0.321428571,0.696969697,0.282251809,1,0.202
7.951,0.342857143,0.321428571,0.696969697,0.359240989,1,0.202
7.951,0.4,0.321428571,0.666666667,0.39694041,1,0.202
7.951,0.342857143,0.285714286,0.666666667,0.363529326,1,0.202
7.951,0.314285714,0.285714286,0.757575758,0.33720781,1,0.202
7.951,0.285714286,0.214285714,0.696969697,0.308157605,1,0.202
7.951,0.228571429,0.285714286,0.696969697,0.228601561,1,0.202
7.951,0.314285714,0.214285714,0.757575758,0.318740339,1,0.202
7.951,0.4,0.214285714,0.757575758,0.40977752,1,0.202
7.951,0.342857143,0.392857143,0.666666667,0.354110052,1,0.202
7.951,0.257142857,0.25,0.727272727,0.274821854,1,0.202
7.951,0.314285714,0.285714286,0.696969697,0.335452856,1,0.202
7.951,0.342857143,0.285714286,0.787878788,0.352695486,1,0.202
7.951,0.314285714,0.285714286,0.757575758,0.326128444,1,0.202
7.951,0.314285714,0.321428571,0.636363636,0.312049753,1,0.202
7.951,0.314285714,0.321428571,0.727272727,0.31875708,1,0.202
7.951,0.342857143,0.25,0.787878788,0.358161233,1,0.202
7.951,0.314285714,0.214285714,0.696969697,0.332925053,1,0.202
7.951,0.285714286,0.25,0.757575758,0.305783256,1,0.202
7.951,0.314285714,0.321428571,0.666666667,0.315177421,1,0.202
7.951,0.314285714,0.321428571,0.696969697,0.316098143,1,0.202
7.951,0.285714286,0.25,0.727272727,0.284182538,1,0.202
7.951,0.285714286,0.285714286,0.636363636,0.296361191,1,0.202
7.951,0.314285714,0.285714286,0.727272727,0.31877382,1,0.202
7.951,0.285714286,0.25,0.666666667,0.302641638,1,0.202
7.951,0.371428571,0.25,0.666666667,0.386982651,1,0.202
7.951,0.371428571,0.25,0.636363636,0.378570592,1,0.202
7.951,0.285714286,0.321428571,0.696969697,0.287578052,1,0.202
7.951,0.257142857,0.285714286,0.787878788,0.263084031,1,0.202
7.951,0.4,0.285714286,0.787878788,0.399847662,1,0.202
7.951,0.342857143,0.25,0.757575758,0.345338073,1,0.202
7.951,0.314285714,0.321428571,0.757575758,0.312510114,1,0.202
7.951,0.285714286,0.285714286,0.757575758,0.305222452,1,0.202
7.951,0.371428571,0.285714286,0.636363636,0.375646599,1,0.202
7.951,0.314285714,0.285714286,0.727272727,0.329035696,1,0.202
7.951,0.285714286,0.25,0.787878788,0.292003103,1,0.202
7.951,0.342857143,0.285714286,0.757575758,0.348292756,1,0.202
7.951,0.485714286,0.25,0.696969697,0.483761795,1,0.202
7.951,0.314285714,0.25,0.757575758,0.333918318,1,0.202
7.951,0.342857143,0.321428571,0.757575758,0.350932162,1,0.202
7.951,0.285714286,0.285714286,0.757575758,0.283836569,1,0.202
7.951,0.285714286,0.321428571,0.666666667,0.307560531,1,0.202
7.951,0.371428571,0.285714286,0.636363636,0.380997952,1,0.202
7.951,0.228571429,0.285714286,0.696969697,0.252515248,1,0.202
7.951,0.314285714,0.642857143,0.363636364,0.324197715,1,0.202
7.951,0.285714286,0.285714286,0.727272727,0.294943836,1,0.202
7.951,0.371428571,0.25,0.727272727,0.390668333,1,0.202
7.951,0.314285714,0.285714286,0.696969697,0.312510114,1,0.202
7.951,0.285714286,0.285714286,0.727272727,0.298032443,1,0.202
7.951,0.285714286,0.25,0.727272727,0.294840603,1,0.202
7.951,0.285714286,0.25,0.696969697,0.289564582,1,0.202
7.951,0.342857143,0.285714286,0.636363636,0.350156523,1,0.202
7.951,0.314285714,0.321428571,0.727272727,0.323522519,1,0.202
7.951,0.314285714,0.285714286,0.606060606,0.327132869,1,0.202
7.951,0.371428571,0.25,0.666666667,0.37571914,1,0.202
7.951,0.371428571,0.357142857,0.606060606,0.3724994,1,0.202
7.951,0.342857143,0.285714286,0.727272727,0.355290251,1,0.202
7.951,0.371428571,0.285714286,0.666666667,0.391284939,1,0.202
7.951,0.371428571,0.285714286,0.727272727,0.367441004,1,0.202
7.951,0.342857143,0.285714286,0.757575758,0.351944958,1,0.202
7.951,0.314285714,0.392857143,0.636363636,0.311918619,1,0.202
7.951,0.342857143,0.285714286,0.727272727,0.357633909,1,0.202
8.059,0.571428571,0.285714286,0.757575758,0.583844381,1,0.2451
8.059,0.542857143,0.285714286,0.757575758,0.549777631,1,0.2451
8.059,0.571428571,0.285714286,0.696969697,0.573984275,1,0.2451
8.059,0.6,0.25,0.787878788,0.600568058,1,0.2451
8.059,0.6,0.214285714,0.787878788,0.594960018,1,0.2451
8.059,0.542857143,0.214285714,0.787878788,0.542406268,1,0.2451
8.059,0.657142857,0.25,0.757575758,0.670495572,1,0.2451
8.059,0.571428571,0.321428571,0.666666667,0.583702088,1,0.2451
8.059,0.542857143,0.392857143,0.606060606,0.547464664,1,0.2451
8.059,0.542857143,0.214285714,0.787878788,0.561200176,1,0.2451
8.059,0.657142857,0.285714286,0.787878788,0.661927268,1,0.2451
8.059,0.628571429,0.285714286,0.787878788,0.628837043,1,0.2451
8.059,0.6,0.285714286,0.757575758,0.597233925,1,0.2451
8.059,0.571428571,0.285714286,0.727272727,0.580524198,1,0.2451
8.059,0.571428571,0.321428571,0.696969697,0.591318977,1,0.2451
8.059,0.657142857,0.25,0.787878788,0.653381285,1,0.2451
8.059,0.628571429,0.285714286,0.787878788,0.624863984,1,0.2451
8.059,0.571428571,0.25,0.787878788,0.592719592,1,0.2451
8.059,0.657142857,0.321428571,0.696969697,0.665253031,1,0.2451
8.059,0.6,0.321428571,0.696969697,0.601098171,1,0.2451
8.059,0.571428571,0.321428571,0.696969697,0.579971764,1,0.2451
8.059,0.6,0.25,0.787878788,0.59544828,1,0.2451
8.059,0.571428571,0.25,0.727272727,0.566026997,1,0.2451
8.059,0.628571429,0.25,0.787878788,0.635566691,1,0.2451
8.059,0.6,0.285714286,0.787878788,0.610740652,1,0.2451
8.059,0.571428571,0.25,0.787878788,0.592309452,1,0.2451
8.059,0.6,0.25,0.818181818,0.595526402,1,0.2451
8.059,0.6,0.285714286,0.757575758,0.60827423,1,0.2451
8.059,0.628571429,0.25,0.848484848,0.638596707,1,0.2451
8.059,0.571428571,0.321428571,0.757575758,0.566024207,1,0.2451
8.059,0.6,0.25,0.757575758,0.601737097,1,0.2451
8.059,0.657142857,0.214285714,0.848484848,0.656709838,1,0.2451
8.059,0.714285714,0.214285714,0.848484848,0.714863259,1,0.2451
8.059,0.6,0.285714286,0.787878788,0.608832244,1,0.2451
8.059,0.6,0.25,0.787878788,0.610408634,1,0.2451
8.059,0.571428571,0.25,0.787878788,0.586148979,1,0.2451
8.059,0.6,0.285714286,0.757575758,0.62028548,1,0.2451
8.059,0.571428571,0.285714286,0.757575758,0.579748559,1,0.2451
8.059,0.628571429,0.25,0.818181818,0.6487693,1,0.2451
8.059,0.514285714,0.25,0.757575758,0.531870965,1,0.2451
8.059,0.571428571,0.25,0.757575758,0.587850921,1,0.2451
8.059,0.628571429,0.285714286,0.757575758,0.626180897,1,0.2451
8.059,0.628571429,0.285714286,0.757575758,0.626219958,1,0.2451
8.059,0.6,0.285714286,0.787878788,0.604733632,1,0.2451
8.059,0.628571429,0.214285714,0.727272727,0.63550531,1,0.2451
8.059,0.571428571,0.285714286,0.787878788,0.577519293,1,0.2451
8.059,0.514285714,0.25,0.757575758,0.515585329,1,0.2451
8.059,0.571428571,0.285714286,0.787878788,0.566233462,1,0.2451
8.059,0.6,0.25,0.787878788,0.613391218,1,0.2451
8.059,0.628571429,0.285714286,0.757575758,0.630070254,1,0.2451
8.059,0.628571429,0.285714286,0.666666667,0.651246882,1,0.2451
8.059,0.685714286,0.357142857,0.666666667,0.69646275,1,0.2451
8.059,0.628571429,0.285714286,0.727272727,0.642315869,1,0.2451
8.059,0.571428571,0.214285714,0.818181818,0.5870139,1,0.2451
8.059,0.6,0.214285714,0.757575758,0.60503775,1,0.2451
8.059,0.6,0.214285714,0.787878788,0.608756912,1,0.2451
8.059,0.628571429,0.285714286,0.727272727,0.634009832,1,0.2451
8.059,0.6,0.25,0.757575758,0.610991758,1,0.2451
8.059,0.657142857,0.321428571,0.727272727,0.653208301,1,0.2451
8.059,0.571428571,0.285714286,0.727272727,0.5793719,1,0.2451
8.059,0.6,0.321428571,0.787878788,0.617235934,1,0.2451
8.059,0.6,0.25,0.787878788,0.611549772,1,0.2451
8.059,0.6,0.285714286,0.696969697,0.595261346,1,0.2451
8.059,0.485714286,0.25,0.727272727,0.507449486,1,0.2451
8.059,0.457142857,0.285714286,0.757575758,0.474682909,1,0.2451
8.059,0.6,0.285714286,0.727272727,0.598500617,1,0.2451
8.059,0.571428571,0.285714286,0.727272727,0.566618491,1,0.2451
8.059,0.657142857,0.25,0.818181818,0.653333854,1,0.2451
8.059,0.571428571,0.25,0.696969697,0.594360153,1,0.2451
8.059,0.628571429,0.285714286,0.757575758,0.640097764,1,0.2451
8.059,0.6,0.321428571,0.757575758,0.60506286,1,0.2451
8.059,0.628571429,0.25,0.757575758,0.636409292,1,0.2451
8.059,0.6,0.25,0.787878788,0.599393439,1,0.2451
8.059,0.628571429,0.214285714,0.848484848,0.638172616,1,0.2451
8.059,0.6,0.321428571,0.727272727,0.604834075,1,0.2451
8.059,0.571428571,0.214285714,0.757575758,0.58381927,1,0.2451
8.059,0.628571429,0.285714286,0.787878788,0.635254203,1,0.2451
8.059,0.657142857,0.285714286,0.818181818,0.675040596,1,0.2451
8.059,0.6,0.214285714,0.787878788,0.612805303,1,0.2451
8.059,0.6,0.285714286,0.727272727,0.617813478,1,0.2451
8.059,0.6,0.25,0.696969697,0.611284715,1,0.2451
8.059,0.685714286,0.25,0.757575758,0.686630545,1,0.2451
8.059,0.6,0.285714286,0.666666667,0.616376592,1,0.2451
8.059,0.628571429,0.285714286,0.757575758,0.623424308,1,0.2451
8.059,0.628571429,0.321428571,0.666666667,0.650008091,1,0.2451
8.059,0.542857143,0.285714286,0.696969697,0.544549041,1,0.2451
8.059,0.628571429,0.214285714,0.787878788,0.629130001,1,0.2451
8.059,0.6,0.285714286,0.666666667,0.60944885,1,0.2451
8.059,0.628571429,0.25,0.727272727,0.631886589,1,0.2451
8.059,0.657142857,0.321428571,0.727272727,0.662683377,1,0.2451
8.059,0.6,0.25,0.757575758,0.599290206,1,0.2451
8.059,0.6,0.25,0.666666667,0.622732371,1,0.2451
8.059,0.6,0.285714286,0.757575758,0.604089126,1,0.2451
8.059,0.571428571,0.214285714,0.848484848,0.571590395,1,0.2451
8.059,0.514285714,0.285714286,0.696969697,0.535894245,1,0.2451
8.059,0.571428571,0.321428571,0.696969697,0.577134264,1,0.2451
8.059,0.628571429,0.25,0.696969697,0.623678205,1,0.2451
8.059,0.628571429,0.214285714,0.787878788,0.632483664,1,0.2451
8.059,0.6,0.25,0.757575758,0.598174178,1,0.2451
8.059,0.685714286,0.25,0.818181818,0.704754837,1,0.2451
8.059,0.742857143,0.214285714,0.787878788,0.762353033,1,0.2451
8.059,0.6,0.285714286,0.727272727,0.617263835,1,0.2451
8.059,0.628571429,0.178571429,0.818181818,0.64235493,1,0.2451
8.059,0.6,0.25,0.757575758,0.609016389,1,0.2451
8.059,0.628571429,0.214285714,0.787878788,0.62349964,1,0.2451
8.059,0.628571429,0.285714286,0.696969697,0.63270966,1,0.2451
8.059,0.571428571,0.285714286,0.757575758,0.584628391,1,0.2451
8.059,0.6,0.321428571,0.727272727,0.612760662,1,0.2451
8.059,0.542857143,0.25,0.787878788,0.550332855,1,0.2451
8.059,0.542857143,0.321428571,0.727272727,0.553923675,1,0.2451
8.059,0.628571429,0.285714286,0.727272727,0.642449793,1,0.2451
8.059,0.6,0.25,0.757575758,0.613829259,1,0.2451
8.059,0.685714286,0.321428571,0.757575758,0.687213669,1,0.2451
8.059,0.628571429,0.25,0.818181818,0.624947686,1,0.2451
8.059,0.628571429,0.25,0.787878788,0.644090354,1,0.2451
8.059,0.571428571,0.285714286,0.848484848,0.591268756,1,0.2451
8.059,0.6,0.25,0.757575758,0.611002918,1,0.2451
8.059,0.628571429,0.357142857,0.696969697,0.63593777,1,0.2451
8.059,0.6,0.285714286,0.696969697,0.596656381,1,0.2451
8.059,0.657142857,0.285714286,0.696969697,0.666581105,1,0.2451
8.059,0.6,0.25,0.757575758,0.613159642,1,0.2451
8.059,0.628571429,0.285714286,0.818181818,0.631275564,1,0.2451
8.059,0.6,0.285714286,0.818181818,0.619772107,1,0.2451
8.059,0.542857143,0.285714286,0.787878788,0.55733593,1,0.2451
8.059,0.542857143,0.285714286,0.757575758,0.542194222,1,0.2451
8.059,0.571428571,0.25,0.787878788,0.592940008,1,0.2451
8.059,0.628571429,0.285714286,0.787878788,0.640647408,1,0.2451
8.059,0.514285714,0.214285714,0.818181818,0.535386453,1,0.2451
8.059,0.628571429,0.25,0.757575758,0.625606143,1,0.2451
8.059,0.571428571,0.285714286,0.757575758,0.587039011,1,0.2451
8.059,0.542857143,0.25,0.787878788,0.558644473,1,0.2451
8.059,0.571428571,0.25,0.787878788,0.586483787,1,0.2451
8.059,0.657142857,0.285714286,0.757575758,0.662454592,1,0.2451
8.059,0.628571429,0.285714286,0.787878788,0.631738716,1,0.2451
8.059,0.6,0.285714286,0.696969697,0.596335523,1,0.2451
8.059,0.657142857,0.178571429,0.787878788,0.657778435,1,0.2451
8.059,0.6,0.357142857,0.727272727,0.616248249,1,0.2451
8.059,0.685714286,0.285714286,0.757575758,0.688896081,1,0.2451
8.059,0.6,0.357142857,0.696969697,0.616650019,1,0.2451
8.059,0.571428571,0.285714286,0.727272727,0.586012265,1,0.2451
8.059,0.657142857,0.285714286,0.727272727,0.653877918,1,0.2451
8.059,0.6,0.285714286,0.727272727,0.617799528,1,0.2451
8.059,0.6,0.25,0.757575758,0.599901232,1,0.2451
8.059,0.6,0.321428571,0.696969697,0.609621834,1,0.2451
8.059,0.571428571,0.285714286,0.727272727,0.577589045,1,0.2451
8.059,0.571428571,0.321428571,0.727272727,0.582792525,1,0.2451
8.059,0.628571429,0.25,0.787878788,0.627157421,1,0.2451
8.059,0.571428571,0.285714286,0.727272727,0.582965509,1,0.2451
8.059,0.628571429,0.25,0.757575758,0.640122875,1,0.2451
8.059,0.628571429,0.25,0.757575758,0.628025133,1,0.2451
8.059,0.628571429,0.285714286,0.757575758,0.639771326,1,0.2451
8.059,0.628571429,0.285714286,0.757575758,0.636297689,1,0.2451
8.059,0.685714286,0.25,0.787878788,0.683594949,1,0.2451
8.059,0.6,0.285714286,0.727272727,0.620171087,1,0.2451
8.059,0.628571429,0.285714286,0.636363636,0.625288075,1,0.2451
8.059,0.6,0.214285714,0.818181818,0.614808573,1,0.2451
8.059,0.628571429,0.285714286,0.757575758,0.649235242,1,0.2451
8.059,0.571428571,0.25,0.757575758,0.592873046,1,0.2451
8.059,0.6,0.321428571,0.727272727,0.596154168,1,0.2451
8.059,0.6,0.321428571,0.727272727,0.599075371,1,0.2451
8.059,0.571428571,0.25,0.818181818,0.593163213,1,0.2451
8.059,0.628571429,0.25,0.848484848,0.637971731,1,0.2451
8.059,0.571428571,0.285714286,0.727272727,0.593470121,1,0.2451
8.059,0.657142857,0.25,0.818181818,0.658925154,1,0.2451
8.059,0.6,0.285714286,0.757575758,0.59743481,1,0.2451
8.059,0.6,0.25,0.727272727,0.603330227,1,0.2451
8.059,0.571428571,0.25,0.757575758,0.585099912,1,0.2451
8.059,0.657142857,0.285714286,0.727272727,0.667822685,1,0.2451
8.059,0.657142857,0.321428571,0.696969697,0.65476795,1,0.2451
8.059,0.657142857,0.285714286,0.696969697,0.659714743,1,0.2451
8.059,0.628571429,0.321428571,0.666666667,0.644296819,1,0.2451
8.059,0.6,0.285714286,0.757575758,0.606167728,1,0.2451
8.059,0.571428571,0.321428571,0.757575758,0.57416563,1,0.2451
8.059,0.571428571,0.285714286,0.757575758,0.577212386,1,0.2451
8.059,0.6,0.321428571,0.727272727,0.594722862,1,0.2451
8.059,0.628571429,0.321428571,0.787878788,0.623862349,1,0.2451
8.059,0.657142857,0.285714286,0.757575758,0.670877812,1,0.2451
8.059,0.6,0.321428571,0.696969697,0.608290971,1,0.2451
